City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Tsu,Mie,Japan,514-0011,35.0,137.0,Asia/Tokyo,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
Shenzhen,Guangdong,China,518000,23.0,114.0,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd."
Stuttgart,Baden-Wurttemberg,Germany,70184,49.0,9.0,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Curitiba,Paraná,Brazil,80000,-26.0,-49.0,America/Sao_Paulo,V tal,V tal,AS8167 V tal
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Minneapolis,Minnesota,United States,55407,45.0,-93.0,America/Chicago,"Allina Health System, Inc.","Allina Health System, Inc.","AS7800 Allina Health System, Inc."
,,,,,,,,,
Tasman District,Tasman District,New Zealand,7175,-41.0,173.0,Pacific/Auckland,INSPIRENET,,AS17705 InSPire Net Ltd
,,,,,,,,,
Carrboro,North Carolina,United States,27510,36.0,-79.0,America/New_York,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,AS36850 University of North Carolina at Chapel Hill
Seongnam-si,Gyeonggi-do,South Korea,13606,37.0,127.0,Asia/Seoul,Nielsen Consumer LLC,Kornet,AS16477 Nielsen Consumer LLC
Abu Dhabi,Abu Dhabi,United Arab Emirates,,24.0,54.0,Asia/Dubai,Emirates Telecommunications Corporation,Etisalat,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Montreal,Quebec,Canada,H4X,46.0,-74.0,America/Toronto,IBM,IBM,
Nanjing,Jiangsu,China,210000,32.0,119.0,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Atlanta,Georgia,United States,30309,34.0,-84.0,America/New_York,Invesco Group Services,"Invesco Group Services, Inc.",
Seattle,Washington,United States,98108,48.0,-122.0,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
's-Gravenzande,South Holland,The Netherlands,2694,52.0,4.0,Europe/Amsterdam,DELTA Fiber Nederland,CAIW Diensten B.V,
New York,New York,United States,10123,41.0,-74.0,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Ludwigsburg,Baden-Wurttemberg,Germany,71640,49.0,9.0,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,,
São Paulo,São Paulo,Brazil,1000,-24.0,-47.0,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Minato-ku,Tokyo,Japan,104-0045,36.0,140.0,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB CORP,AS17676 SoftBank Corp.
Busan,Busan,South Korea,48927,35.0,129.0,Asia/Seoul,SMLNET,Smlnet,
New York,New York,United States,10123,41.0,-74.0,America/New_York,"ViaSat, Inc.","ViaSat, Inc.","AS7155 ViaSat,Inc."
Taipei,Taipei City,Taiwan,,25.0,122.0,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Hangzhou,Zhejiang,China,,30.0,120.0,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,,
Daman,Dadra and Nagar Haveli and Daman and Diu,India,396210,20.0,73.0,Asia/Kolkata,telnet technoinfra pvt ltd,telnet technoinfra pvt ltd,AS138411 Telnet Technoinfra Pvt Ltd
Frauenkappelen,Bern,Switzerland,3202,47.0,7.0,Europe/Zurich,Swisscom (Schweiz) AG - Bluewin,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
,,,,,,,,,
Bentonville,Arkansas,United States,72716,36.0,-94.0,America/Chicago,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc.","AS10695 Wal-Mart Stores, Inc."
Chicago,Illinois,United States,60666,42.0,-88.0,America/Chicago,United States Cellular Telephone Company,Service Provider Corporation,"AS6614 UNITED STATES CELLULAR TELEPHONE COMPANY (GREATER KNOXVILLE), L.P."
Kedaton,Lampung,Indonesia,,-5.0,105.0,Asia/Jakarta,Giga Prima Lestari,,AS63882 PT Giga Prima Lestari
Pyeongtaek-si,Gyeonggi-do,South Korea,179,37.0,127.0,Asia/Seoul,LG POWERCOMM,DACOM-PUBNETPLUS,AS17858 LG POWERCOMM
San Diego,California,United States,92115,33.0,-117.0,America/Los_Angeles,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS6167 Verizon Business
Lesquin,Hauts-de-France,France,59810,51.0,3.0,Europe/Paris,Free Mobile SAS,Free Mobile,AS51207 Free Mobile SAS
Zurich,Zurich,Switzerland,8008,47.0,9.0,Europe/Zurich,Swisscom (Schweiz) AG - SME/Cybernet,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG
Nomhon,Qinghai,China,,36.0,96.0,Asia/Shanghai,China Telecom,Chinanet QH,AS140061 Qinghai Telecom
Yuto,Jujuy,Argentina,4518,-24.0,-64.0,America/Argentina/Jujuy,Telecom Argentina S.A.,Telecom Argentina S.A,AS7303 Telecom Argentina S.A.
New York,New York,United States,10271,41.0,-74.0,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
Kyoto,Kyoto,Japan,602-8051,35.0,136.0,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Atlanta,Georgia,United States,30303,34.0,-84.0,America/New_York,GTT,FreightCheck LLC,AS3257 GTT Communications Inc.
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Novosibirsk,Novosibirsk Oblast,Russia,630000,55.0,83.0,Asia/Novosibirsk,Rostelecom networks,JSC Rostelecom regional branch Siberia,AS12389 PJSC Rostelecom
Fārsān,Chaharmahal and Bakhtiari Province,Iran,,32.0,51.0,Asia/Tehran,Iran Telecommunication Company PJS,Telecommunication Company of Chahar Mahal o Bakhtiari,AS58224 Iran Telecommunication Company PJS
Izmir,İzmir Province,Türkiye,35230,38.0,27.0,Europe/Istanbul,National Academic Network and Information Center,Dokuz Eylul University,AS8517 National Academic Network and Information Center
,,,,,,,,,
Gabès,Gabès Governorate,Tunisia,,34.0,10.0,Africa/Tunis,EO DATACENTER,ATI - Agence Tunisienne Internet,AS37504 EO Data Center
San Diego,California,United States,92111,33.0,-117.0,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
,,,,,,,,,
Cedar Rapids,Iowa,United States,52404,42.0,-92.0,America/Chicago,CenturyLink,"CenturyLink, Inc","AS209 CenturyLink Communications, LLC"
San Diego,California,United States,92111,33.0,-117.0,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Matão,São Paulo,Brazil,15990,-22.0,-48.0,America/Sao_Paulo,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA,AS28334 PROCESS SOLUTIONS TECNOLOGIA DA INFORMAÇÃO LTDA
Kansas City,Missouri,United States,64112,39.0,-95.0,America/Chicago,Sprint,Sprint Midwest Group,"AS6157 SPRINT, Business Serices Group"
New York,New York,United States,10123,41.0,-74.0,America/New_York,Verizon Business,Cellco Partnership DBA Verizon Wireless,AS22394 Verizon Business
Tehran,Tehran,Iran,,36.0,51.0,Asia/Tehran,Iran Telecommunication Company PJS,TCQ DSL,AS58224 Iran Telecommunication Company PJS
Concord,California,United States,94520,38.0,-122.0,America/Los_Angeles,Bank of America,"Bank of America, National Association",
Xinzhuang,Shanghai,China,,31.0,121.0,Asia/Shanghai,China Telecom (Group),Shangahi Volkswagen Automotive Company,AS4812 China Telecom (Group)
Taiyuan,Shanxi,China,,38.0,113.0,Asia/Shanghai,China Unicom Shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
,,,,,,,,,
Daishuku,Ibaraki,Japan,302-0011,36.0,140.0,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
Nanjing,Jiangsu,China,210000,32.0,119.0,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Bellevue,Washington,United States,98006,48.0,-122.0,America/Los_Angeles,T-Mobile USA,"T-Mobile USA, Inc.",
Paris,Île-de-France,France,75001,49.0,2.0,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA
New York,New York,United States,10123,41.0,-74.0,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Chicago,Illinois,United States,60666,42.0,-88.0,America/Chicago,A100 ROW Inc,A100 ROW Inc,
New York,New York,United States,10271,41.0,-74.0,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
Denver,Colorado,United States,80294,40.0,-105.0,America/Denver,"Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","AS7922 Comcast Cable Communications, LLC"
San Diego,California,United States,92111,33.0,-117.0,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Butwāl,Lumbini Province,Nepal,,28.0,83.0,Asia/Kathmandu,WorldLink Communications,,AS17501 WorldLink Communications Pvt Ltd
Selvazzano Dentro,Veneto,Italy,35030,45.0,12.0,Europe/Rome,Fastweb SpA,Fastweb POP Internet,AS12874 Fastweb SpA
Reston,Virginia,United States,20190,39.0,-77.0,America/New_York,OVH SAS,OVH US LLC,AS16276 OVH SAS
Melbourne,Victoria,Australia,3046,-38.0,145.0,Australia/Melbourne,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
,,,,,,,,,
Philadelphia,Pennsylvania,United States,19139,40.0,-75.0,America/New_York,Drexel University,Drexel University,AS11834 Drexel University
Klagenfurt,Carinthia,Austria,9020,47.0,14.0,Europe/Vienna,Universitaet Klagenfurt,Universitaet Klagenfurt,AS1111 Universitaet Klagenfurt
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Seattle,Washington,United States,98108,48.0,-122.0,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Jackson,Mississippi,United States,39212,32.0,-90.0,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Paris,Île-de-France,France,75000,49.0,2.0,Europe/Paris,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
Rome,Lazio,Italy,187,42.0,12.0,Europe/Rome,Telecom Italia S.p.A.,Telecom Italia SPA,AS3269 Telecom Italia S.p.A.
Tehran,Tehran,Iran,,36.0,51.0,Asia/Tehran,Mobile Communication Company of Iran PLC,Mcci VAS,AS197207 Mobile Communication Company of Iran PLC
Huntsville,Alabama,United States,35801,35.0,-87.0,America/Chicago,Google Fiber Inc.,Google Fiber Inc,AS16591 Google Fiber Inc.
,,,,,,,,,
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,MICROSOFT,Microsoft Limited,AS8075 Microsoft Corporation
New York,New York,United States,10123,41.0,-74.0,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
Monroe,Louisiana,United States,71201,33.0,-92.0,America/Chicago,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
Palo Alto,California,United States,94304,37.0,-122.0,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
Phu Ly,Hà Nam Province,Vietnam,,21.0,106.0,Asia/Bangkok,VNPT,,AS45899 VNPT Corp
Shenzhen,Guangdong,China,,23.0,114.0,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Reston,Virginia,United States,20190,39.0,-77.0,America/New_York,DoD Network Information Center,Navy Network Information Center,AS367 DoD Network Information Center
,,,,,,,,,
Sydney,New South Wales,Australia,2000,-34.0,151.0,Australia/Sydney,Telstra Internet,,AS1221 Telstra Corporation Ltd
McAlester,Oklahoma,United States,74501,35.0,-96.0,America/Chicago,Vyve Broadband,"Vyve Broadband Investments, LLC",AS35986 Vyve Broadband
Bishkek,Gorod Bishkek,Kyrgyzstan,,43.0,75.0,Asia/Bishkek,Mega-Line Ltd.,,AS41750 Mega-Line Ltd.
Budapest,Budapest,Hungary,1072,48.0,19.0,Europe/Budapest,ELTENET,Eotvos Lorand University of Sciences,AS2012 ELTENET
San Jose,California,United States,95141,37.0,-122.0,America/Los_Angeles,"Amazon.com, Inc.",AWS EC2 (us-west-1),"AS16509 Amazon.com, Inc."
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
,,,,,,,,,
Niigata,Niigata,Japan,950-0911,38.0,139.0,Asia/Tokyo,BIGLOBE Inc.,NEC BIGLOBE Ltd.,AS2518 BIGLOBE Inc.
Chiyoda,Tokyo,Japan,100-8111,36.0,140.0,Asia/Tokyo,SoftBank Corp,SoftBank Corp.,
Brighton,England,United Kingdom,BN1 2RT,51.0,-0.0,Europe/London,MISTRAL,,
Baoding,Hebei,China,,39.0,115.0,Asia/Shanghai,China Mobile,China Mobile Communications Corporation,AS24547 Hebei Mobile Communication Company Limited
Thornton,Colorado,United States,80229,40.0,-105.0,America/Denver,Massive Networks,Massive Networks,AS21777 Massive Networks
Chicago,Illinois,United States,60616,42.0,-88.0,America/Chicago,Verizon Business,Verizon Business,AS701 Verizon Business
London,England,United Kingdom,W1B,52.0,-0.0,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Hongkou,Shanghai,China,,31.0,121.0,Asia/Shanghai,DMTNET,"Shanghai DMT Information Network cor., LTD.",
Paris,Île-de-France,France,75000,49.0,2.0,Europe/Paris,Orange,,AS3215 Orange S.A.
,,,,,,,,,
Gutenbrunn,Lower Austria,Austria,3665,48.0,15.0,Europe/Vienna,A1 Telekom Austria AG,A1ta HSI,AS8447 A1 Telekom Austria AG
Waren,Mecklenburg-Vorpommern,Germany,17192,54.0,13.0,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Singapore,Central Singapore,Singapore,168812,1.0,104.0,Asia/Singapore,Microsoft Corporation,Microsoft Azure Resource Manager (southeastasia),AS8075 Microsoft Corporation
Ningbo,Zhejiang,China,,30.0,122.0,Asia/Shanghai,China Mobile Communications Corporation,China Mobile Communications Corporation,AS56041 China Mobile communications corporation
Ciudad Rodrigo,Castille and León,Spain,37500,41.0,-7.0,Europe/Madrid,RIMA (Red IP Multi Acceso),Telefonica de Espana SAU,
,,,,,,,,,
São Paulo,São Paulo,Brazil,1000,-24.0,-47.0,America/Sao_Paulo,TIM S/A,TIM S/A,AS26615 TIM S/A
Budapest,Budapest,Hungary,1007,48.0,19.0,Europe/Budapest,ISZT Nonprofit Kft,ISZT INTERNET SZOLGALTATOK Halozati Koordinacios Kozpontja Nonprofit KFT,AS12303 Council of Hungarian Internet Providers
Seattle,Washington,United States,98111,48.0,-122.0,America/Los_Angeles,AT&T Mobility LLC,Service Provider Corporation,AS20057 AT&T Mobility LLC
Cincinnati,Ohio,United States,45209,39.0,-84.0,America/New_York,Milacron LLC,Milacron LLC,
,,,,,,,,,
Moscow,Moscow,Russia,144700,56.0,38.0,Europe/Moscow,CTSRND-NETWORK,,AS29497 MTS PJSC
Chicago,Illinois,United States,60666,42.0,-88.0,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
,,,,,,,,,
Seattle,Washington,United States,98108,48.0,-122.0,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Dublin,Leinster,Ireland,D6W,53.0,-6.0,Europe/Dublin,NTL Ireland,,AS6830 Liberty Global B.V.
,,,,,,,,,
Fort Worth,Texas,United States,76111,33.0,-97.0,America/Chicago,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Turku,Southwest Finland,Finland,20101,60.0,22.0,Europe/Helsinki,Aker Yards Finland,,AS719 Elisa Oyj
,,,,,,,,,
New York,New York,United States,10123,41.0,-74.0,America/New_York,Verizon Business,Verizon Business,AS2828 Verizon Business
Ashburn,Virginia,United States,20147,39.0,-77.0,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",AS701 Verizon Business
Palo Alto,California,United States,94304,37.0,-122.0,America/Los_Angeles,HP Inc.,HP Inc,
Madrid,Madrid,Spain,28085,40.0,-4.0,Europe/Madrid,Eli Lilly and Company,Eli Lilly and Company,AS4249 Eli Lilly and Company
,,,,,,,,,
Zarinsk,Altai Krai,Russia,659100,54.0,85.0,Asia/Barnaul,"JSC Rostelecom regional branch ""Siberia""",Sibirtelecom Co.,AS12389 PJSC Rostelecom
Cairo,Cairo Governorate,Egypt,,30.0,31.0,Africa/Cairo,Vodafone Data,,AS24835 Vodafone Data
Ashburn,Virginia,United States,20147,39.0,-77.0,America/New_York,Verizon Communications,"MCI Communications Services, Inc. d/b/a Verizon Business",
,,,,,,,,,
Tripoli,Tripoli,Libya,,33.0,13.0,Africa/Tripoli,Aljeel Aljadeed Technology,,AS37284 Aljeel Aljadeed For Technology
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
São Paulo,São Paulo,Brazil,1000,-24.0,-47.0,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS27699 TELEFÔNICA BRASIL S.A
Zhengzhou,Henan,China,450000,35.0,114.0,Asia/Shanghai,China Mobile communications corporation,China Mobile Communications Corporation,"AS24445 Henan Mobile Communications Co.,Ltd"
,,,,,,,,,
Santiago,Santiago Metropolitan,Chile,34033,-33.0,-71.0,America/Santiago,TELEFÓNICA CHILE S.A.,TELEFÓNICA CHILE S.A,AS7418 TELEFÓNICA CHILE S.A.
Deyang,Sichuan,China,,31.0,104.0,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Melbourne,Florida,United States,32901,28.0,-81.0,America/New_York,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc","AS243 L3Harris Technologies, Inc."
Groningen,Groningen,Netherlands,,53.0,7.0,Europe/Amsterdam,Google LLC,Google Cloud (europe-west4),AS15169 Google LLC
,,,,,,,,,
Frankfurt am Main,Hesse,Germany,60326,50.0,9.0,Europe/Berlin,marbis GmbH,Marbis Defra,AS199610 marbis GmbH
,,,,,,,,,
Durban,KwaZulu-Natal,South Africa,4001,-30.0,31.0,Africa/Johannesburg,Dimension Data,Dimension Data,AS10474 Dimension Data
The Dalles,Oregon,United States,97058,46.0,-121.0,America/Los_Angeles,Google LLC,Google Cloud (us-west1),AS396982 Google LLC
Hanoi,Hanoi,Vietnam,,21.0,106.0,Asia/Bangkok,VietNam Post and Telecom Corporation,Vietnam Posts and Telecommunications Group,AS45899 VNPT Corp
Sierra Vista,Arizona,United States,85613,32.0,-110.0,America/Phoenix,USAREC,USAISC,AS367 DoD Network Information Center
Ann Arbor,Michigan,United States,48104,42.0,-84.0,America/Detroit,University of Michigan,Merit Network Inc.,AS36375 University of Michigan
Taipei,Taiwan,Taiwan,,25.0,122.0,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Dubai,Dubai,United Arab Emirates,,25.0,55.0,Asia/Dubai,Oracle Corporation,Oracle Cloud Infrastructure (me-dubai-1),AS31898 Oracle Corporation
,,,,,,,,,
Stuttgart,Baden-Wurttemberg,Germany,70327,49.0,9.0,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Shanghai,Shanghai,China,,31.0,121.0,Asia/Shanghai,China Telecom (Group),Chinanet SH,AS4812 China Telecom (Group)
,,,,,,,,,
Manizales,Caldas Department,Colombia,170001,5.0,-76.0,America/Bogota,Telmex Colombia S.A.,Telmex Colombia S.A,AS10620 Telmex Colombia S.A.
Istanbul,Istanbul,Türkiye,34010,41.0,29.0,Europe/Istanbul,TurkNet Iletisim Hizmetleri,TurkNet Iletisim Hizmetleri A.S.,
Winnipeg,Manitoba,Canada,R2H,50.0,-97.0,America/Winnipeg,Bell Canada,Bell Canada,AS7122 Bell Canada
Stuttgart,Baden-Wurttemberg,Germany,70327,49.0,9.0,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Basra,Basra,Iraq,,31.0,48.0,Asia/Baghdad,Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands,ZAINIQ,AS59588 Al Atheer Telecommunication-Iraq Co. Ltd. Incorporated in Cayman Islands
Whitehall,Ohio,United States,43218,40.0,-83.0,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Abu Dhabi,Abu Dhabi,United Arab Emirates,,24.0,54.0,Asia/Dubai,Emirates Telecommunications Corporation,Emirates Telecommunications Corporation,AS5384 EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
Milan,Lombardy,Italy,20121,45.0,9.0,Europe/Rome,Telecom Italia S.p.A.,Abaco S.P.A.,AS3269 Telecom Italia S.p.A.
Moscow,Moscow,Russia,144700,56.0,38.0,Europe/Moscow,KUBANGSM,,AS8359 MTS PJSC
Liège,Wallonia,Belgium,4020,51.0,6.0,Europe/Brussels,UCLOUVAIN,Universite Catholique de Louvain,AS2611 BELNET
